time,open,high,low,close,Volume
2022-06-21,20547.68,21711,20328.03,20696.96,23770.76575
2022-06-22,20699.63,20873.52,19751.51,19968.46,26569.64628
2022-06-23,19970.07,21211.97,19869.41,21104.45,21460.78286
2022-06-24,21104.45,21537.46,20712.54,21223.72,21361.7797
2022-06-25,21221.13,21594.5,20900,21478.04,12877.9878
2022-06-26,21474.14,21866,20944.68,21027.92,11145.90287
2022-06-27,21024.85,21520,20500,20725.17,17440.95709
2022-06-28,20722.95,21189.99,20164.7,20252.89,17658.67495
2022-06-29,20253.5,20410.91,19823.43,20094.79,18278.4663
2022-06-30,20098,20143.53,18603,19985.62,28361.47318
2022-07-01,19985.62,20879.99,18938.33,19252.76,32977.01486
2022-07-02,19252.76,19422.02,18955.02,19224.03,10707.75593
2022-07-03,19225.54,19622.33,18755.75,19291.33,11826.37972
2022-07-04,19291.35,20331.76,19029.33,20211.35,14462.58647
2022-07-05,20212.42,20734.89,19274.95,20153.51,21938.41634
2022-07-06,20153.74,20650,19743,20542.67,18489.14314
2022-07-07,20542.66,21855.72,20224.8,21614.6,25211.34727
2022-07-08,21618.04,22490.54,21172,21582.2,25311.01805
2022-07-09,21582.28,21959.3,21311.04,21583.99,9424.32844
2022-07-10,21582.23,21595.75,20636.53,20850.65,9610.91838
2022-07-11,20850.65,20854.32,19860.12,19942.43,16061.46786
2022-07-12,19942.44,20037.46,19226.47,19303.65,21631.53672
2022-07-13,19304.71,20330.71,18892,20220.23,28211.93002
2022-07-14,20219.69,20893.73,19607.14,20577.02,24371.52354
2022-07-15,20574.96,21196.37,20368.67,20827.55,17731.35609
2022-07-16,20823.06,21582.71,20475.94,21189.68,12479.61769
2022-07-17,21189.23,21667.1,20750.1,20791.74,11450.68821
2022-07-18,20791.74,22777,20755.95,22427.56,31445.52757
2022-07-19,22434.97,23800,21578.57,23395.06,34808.91561
2022-07-20,23398.46,24287.13,22899,23226.99,34094.82614
2022-07-21,23225.24,23434.65,22340.07,23153.96,24113.4453
2022-07-22,23152.76,23763.55,22505.56,22687.68,20884.27333
2022-07-23,22688.85,23006.16,21941.01,22450.69,12592.3153
2022-07-24,22451.36,23036.46,22263.85,22583.43,9132.97603
2022-07-25,22583.37,22665.74,21254.97,21313.41,22277.32813
2022-07-26,21312.06,21344.43,20715,21261.57,19333.37133
2022-07-27,21260.22,23110.73,21045.73,22962.59,24206.74444
2022-07-28,22960.74,24206.11,22580.86,23851.7,25681.26797
2022-07-29,23851.66,24450,23429.71,23784.5,18431.01643
2022-07-30,23787.84,24666,23516.11,23650.13,13265.49258
2022-07-31,23648.15,24192.18,23240.01,23307.44,7969.66155
2022-08-01,23307.44,23518.89,22850,23273.86,12543.4999
2022-08-02,23273.85,23464.97,22659.06,22989.4,15013.79271
2022-08-03,22994.78,23650.96,22694.56,22825,23966.79548
2022-08-04,22824.88,23234.29,22392.88,22623.94,21755.97811
2022-08-05,22624.44,23478.58,22589.83,23320.81,26745.92728
2022-08-06,23320.71,23357.19,22917.49,22960.93,9285.2069
2022-08-07,22960.86,23405.02,22852.13,23177.39,8297.20668
2022-08-08,23180.26,24251.08,23158.32,23815.65,24093.34654
2022-08-09,23815.68,23929.35,22871.66,23158.27,22349.09289
2022-08-10,23158.32,24224.67,22666.23,23962.18,25974.51211
2022-08-11,23959.3,24929.99,23862.66,23944.86,29681.37345
2022-08-12,23944.85,24463.01,23600.01,24415.18,17244.16547
2022-08-13,24415.08,24898.91,24302.36,24456.49,13678.31883
2022-08-14,24456.17,25054.1,24151.63,24316.71,23306.18539
2022-08-15,24316.58,25214.57,23777,24097.82,27821.27072
2022-08-16,24099.7,24253.98,23668,23857.93,19601.92018
2022-08-17,23857.89,24448.49,23180.14,23341.17,22747.45357
2022-08-18,23344.42,23600,23107.27,23189.46,13825.6451
2022-08-19,23188.94,23206.76,20782.39,20834.94,45962.74006
2022-08-20,20834.94,21372.93,20760.93,21139.23,21809.41926
2022-08-21,21139.22,21795.08,21067.33,21518.62,16024.83553
2022-08-22,21514.45,21540,20889.69,21398.25,26215.95105
2022-08-23,21396.37,21679.52,20889.69,21528.34,22744.06554
2022-08-24,21526.74,21925,21147.41,21367.12,22538.92839
2022-08-25,21367.12,21818.32,21307.32,21561.86,17065.29781
2022-08-26,21561.49,21878.05,20112.78,20240.72,37169.04093
2022-08-27,20240.63,20389.14,19800,20036.69,22160.99401
2022-08-28,20035.3,20164.26,19513.74,19554.03,17117.33358
2022-08-29,19552.31,20427.19,19545.57,20286.97,33436.37108
2022-08-30,20286.95,20582.64,19540.14,19813.17,46462.28242852
2022-08-31,19813.97,20489,19799.97,20048.26,36587.60323535
2022-09-01,20048.27,20205.53,19561.01,20133.65,23858.64862602
2022-09-02,20132.67,20444,19755,19953.74,19929.54590305
2022-09-03,19953.4,20053.9,19655,19835.47,9538.49811675
2022-09-04,19833.59,20026.2,19588.27,20004.73,10670.60766559
2022-09-05,20003.85,20060,19633.11,19794.58,13935.11385555
2022-09-06,19794.59,20179.86,18663.25,18790.91,34029.11126955
2022-09-07,18790.77,19466.09,18527,19293.52,25583.39915964
2022-09-08,19293.03,19460.7,19014.43,19321.87,20327.61614165
2022-09-09,19322.56,21616.21,19294.49,21364.5,39579.81208118
2022-09-10,21366.61,21815.15,21127.1,21651.52,17750.76003376
2022-09-11,21656.03,21865.66,21356.37,21831.72,14386.63340528
2022-09-12,21830.16,22490.05,21555,22402.71,28404.49469955
2022-09-13,22402.58,22800,19855,20174.78,37351.56014939
2022-09-14,20174.78,20545,19625,20227.77,25139.52734416
2022-09-15,20227.7,20336.42,19500,19703.67,21124.30384367
2022-09-16,19703.65,19890.95,19305,19801.04,24863.81492556
2022-09-17,19800.26,20183.14,19748.89,20113.37,11557.14724341
2022-09-18,20113.37,20119.08,19335.57,19417.64,16437.90668757
2022-09-19,19417.56,19689.62,18255,19540.38,30961.4463315
2022-09-20,19538.31,19638.46,18722,18876.91,27437.23361358
2022-09-21,18876.14,19949.97,18153.13,18462.64,44344.46282424
2022-09-22,18462.66,19521.8,18358.63,19401.25,41006.95212665
2022-09-23,19399.93,19500,18529,19286.01,30781.38249694
2022-09-24,19286.03,19311.4,18808.13,18923.2,17644.76169841
2022-09-25,18920.93,19184.3,18619.88,18808.61,14499.16320537
2022-09-26,18806.3,19320.86,18681.02,19228,33108.05445715
2022-09-27,19226.94,20383.15,18821.55,19077.57,51860.03004114
2022-09-28,19077.56,19773.67,18487,19412.07,43710.30467197
2022-09-29,19412.37,19646.66,18845.3,19595.57,34783.53737085
2022-09-30,19595.59,20182.72,19154.38,19426.11,34243.66392923
2022-10-01,19423.57,19486.43,19160,19315.27,7337.45595566
2022-10-02,19315.26,19398.94,18923.81,19059.17,12951.42404465
2022-10-03,19059.1,19717.67,18958.29,19633.46,28571.64018677
2022-10-04,19632.43,20479.43,19495.32,20345.19,32685.41637125
2022-10-05,20345.27,20371.15,19750,20161.62,33542.20736149
2022-10-06,20162.15,20455.79,19855.19,19965.64,44044.43606305
2022-10-07,19963.75,20065.26,19325,19533.05,34938.97272677
2022-10-08,19531.68,19628.78,19250,19419.39,9745.2545363
2022-10-09,19421.49,19563.28,19321,19443.47,12537.63788265
2022-10-10,19442.7,19528.04,19028.08,19132.83,26596.56843638
2022-10-11,19130.8,19265.69,18855.19,19058.11,36248.01909763
2022-10-12,19058.42,19235.26,18971.51,19155.92,24862.65344825
2022-10-13,19153.97,19509.23,18131,19378.65,49160.49651762
2022-10-14,19375.55,19954.14,19076.83,19178,46208.33260444
2022-10-15,19179.15,19229.12,18983,19070.24,9062.82835275
2022-10-16,19070.62,19425.49,19065.23,19264.44,8310.92834083
2022-10-17,19261.62,19679.46,19154.72,19550.4,24137.12482696
2022-10-18,19550.39,19702.73,19091.77,19328.76,27645.59742478
2022-10-19,19328.75,19361,19062.1,19124.18,22284.13292808
2022-10-20,19123.77,19349.04,18905,19042.48,28405.7559743
2022-10-21,19043.66,19254.52,18659,19166.45,24206.36088454
2022-10-22,19164.92,19257.66,19110.46,19209.1,7044.99034028
2022-10-23,19209.09,19698.1,19070.92,19572.44,12086.31175412
2022-10-24,19572.2,19603.57,19159.35,19330.41,29432.58356293
2022-10-25,19332.11,20420.88,19240.76,20086.28,42452.33701168
2022-10-26,20086.27,21022.81,20055.85,20775.4,43618.9919315
2022-10-27,20773.59,20878.17,20196.01,20296.97,34123.58255469
2022-10-28,20295.77,20755.09,20000,20597.91,29581.75150226
2022-10-29,20597.34,21080,20561.2,20823.53,19822.75126022
2022-10-30,20822.38,20939.35,20523.92,20630.68,13737.38848362
2022-10-31,20629.21,20837.68,20237,20489.94,22222.73611567
2022-11-01,20489.55,20691,20326.55,20479.63,21147.00854592
2022-11-02,20480.34,20805,20059.53,20151.4,43913.21904186
2022-11-03,20151.29,20390.82,20032.02,20206.88,26837.37211156
2022-11-04,20208.02,21298.76,20181.61,21144.2,42027.16281295
2022-11-05,21149.03,21478.8,21082.54,21300.45,14076.70487828
2022-11-06,21300.45,21365.89,20886.26,20909.17,10958.4932636
2022-11-07,20908.15,21069.46,20394.34,20593.49,25279.82916936
2022-11-08,20593.34,20675,17500,18550.25,84056.63082724
2022-11-09,18546.07,18590.34,15512,15891.96,119633.96194081
2022-11-10,15894.77,18140.62,15720,17553.89,91496.98548059
2022-11-11,17555.44,17641.32,16336.05,17013.62,64776.6547934
2022-11-12,17014.78,17067.7,16595.25,16783.33,23830.0578576
2022-11-13,16783.32,16926.57,16214.95,16301.39,23266.69734743
2022-11-14,16298.75,17169.68,15790.25,16590.73,55601.93469977
2022-11-15,16588.41,17107.88,16502.85,16877.93,48155.32053543
2022-11-16,16879.37,16994.31,16358.66,16645.24,37249.70414522
2022-11-17,16646.58,16736.7,16396,16680.47,22484.77507436
2022-11-18,16680.47,16984.08,16526.28,16680.59,26970.34405749
2022-11-19,16678.85,16802,16534.83,16683.02,9396.04770097
2022-11-20,16680.7,16733.19,16154.65,16252.53,16685.1909604
2022-11-21,16252.43,16279.99,15460,15760.14,43799.91803333
2022-11-22,15758.96,16294.5,15596.22,16199.71,44555.90690195
2022-11-23,16201.15,16700,16142.99,16587,37143.06609396
2022-11-24,16585.83,16797.28,16450.62,16587.61,21819.50497344
2022-11-25,16587.6,16610.08,16333,16510.9,20800.91157317
2022-11-26,16510.9,16693.18,16376.1,16450.93,12308.57070713
2022-11-27,16450.32,16589.43,16395,16419.88,10825.69525321
2022-11-28,16421.63,16478.32,15992.64,16206.3,30336.24756667
2022-11-29,16206.23,16541.72,16092.53,16438,21901.9847881
2022-11-30,16437.94,17259.37,16423.37,17167.33,42517.61172285
2022-12-01,17165.44,17317.8,16855,16980.08,31798.99151828
2022-12-02,16980.07,17108.25,16791.02,17094.71,23096.43686725
2022-12-03,17094.25,17158.42,16863.58,16888.53,14081.4506716
2022-12-04,16889.17,17199.99,16882.86,17108.9,16961.10828839
2022-12-05,17108.9,17424.59,16865.22,16966.05,33618.45109026
2022-12-06,16966.05,17111.35,16904.04,17089.05,26693.6101171
2022-12-07,17089.18,17140.22,16679.52,16840,22635.46848793
2022-12-08,16839.76,17300.59,16738,17226.01,23533.23453743
2022-12-09,17226.03,17352.62,17060.69,17130.59,20976.81070044
2022-12-10,17130.49,17227.64,17093.42,17128.1,7860.58687575
2022-12-11,17128.1,17271.92,17073.19,17085.21,9948.85267032
2022-12-12,17085.62,17244.63,16875.83,17211.66,20659.65709227
2022-12-13,17212.9,17999.99,17089.17,17773.18,38316.03172467
2022-12-14,17772.98,18385.36,17660.93,17804.97,49295.42072146
2022-12-15,17805.36,17856.26,17275.02,17357.96,37834.73808374
2022-12-16,17359.1,17525,16529.53,16632.64,47159.86300655
2022-12-17,16634.29,16799.99,16585.64,16782.25,18446.6836015
2022-12-18,16782.23,16875,16663.76,16741.16,11073.43886205
2022-12-19,16742.33,16822.84,16273.4,16439.74,26856.08598724
2022-12-20,16439.98,17060.86,16398.22,16897.65,34330.28235168
2022-12-21,16896.17,16926.05,16725.78,16826.56,16743.62189364
2022-12-22,16825.18,16868.82,16560.84,16815.51,21269.7673979
2022-12-23,16815.28,16943.29,16719.57,16777.21,21958.88697726
2022-12-24,16777.88,16863.62,16775.88,16837.12,9502.80320659
2022-12-25,16837.24,16853.88,16720.89,16829.02,7065.21656572
2022-12-26,16829.19,16939.81,16787.97,16917.96,8493.27661167
2022-12-27,16916.66,16967,16585.97,16698.73,17482.09318834
2022-12-28,16698.31,16777.35,16460,16539.66,23345.55126307
2022-12-29,16539.66,16654.81,16479.5,16627.54,20088.46487471
2022-12-30,16627.36,16649.99,16326.16,16600.1,26532.28003447
2022-12-31,16599.98,16634.42,16462.49,16530.35,15414.5294044
2023-01-01,16531.83,16621,16490,16611.58,10668.73697739
2023-01-02,16611.9,16789.99,16542.52,16666.95,13560.46017964
2023-01-03,16666.86,16772.3,16600,16669.47,17612.35527749
2023-01-04,16668.95,16988,16645.87,16844.42,25922.70680625
2023-01-05,16844.4,16872.13,16750.07,16825.69,14918.22913349
2023-01-06,16825.53,17027.11,16670.82,16948.06,24235.38704157
2023-01-07,16948,16977.76,16903.58,16942.37,5680.11799379
2023-01-08,16942.37,17167.52,16910.41,17125.18,9195.45985397
2023-01-09,17125.17,17396.25,17102.97,17177.98,33252.15435855
2023-01-10,17177.94,17494.37,17145.1,17443.5,24901.57485784
2023-01-11,17443.5,17998,17315.08,17944.27,27251.01602186
2023-01-12,17944.15,19115.85,17904.83,18847.75,61938.44269045
2023-01-13,18847.77,20000,18714.8,19934.88,55049.6223488
2023-01-14,19934.07,21321.98,19893.25,20957.02,58239.87328811
2023-01-15,20956.2,21057.3,20560.16,20879.7,25709.30241812
2023-01-16,20879.67,21465.62,20611.45,21187.5,41151.35428763
2023-01-17,21191.46,21595,20844.73,21136.33,32656.47978348
2023-01-18,21135.01,21650.21,20370.01,20674.29,34600.25647175
2023-01-19,20674.03,21197,20656.52,21084.22,23436.75404601
2023-01-20,21084.05,22754.73,20865.64,22669.81,32810.59587882
2023-01-21,22671.09,23375.6,22432.45,22789.37,32657.60500465
2023-01-22,22789.34,23082.82,22298.15,22714.87,25548.28914044
2023-01-23,22714.81,23180.55,22500.01,22920.29,32380.77464386
2023-01-24,22920.67,23165.56,22460.17,22636.17,39180.10567306
2023-01-25,22636.19,23824.66,22326.24,23062.36,38496.91631901
2023-01-26,23062.36,23287.38,22853.61,23010.47,30187.8442515
2023-01-27,23011.37,23511.9,22540.76,23084.4,27185.13487749
2023-01-28,23084.38,23196.99,22884,23028.95,7466.33930339
2023-01-29,23029.56,23966,22974.75,23745.8,20952.76361397
2023-01-30,23744.34,23802.99,22500,22836.03,34312.28644397
2023-01-31,22836.03,23313.23,22719.68,23128.86,22721.77475761
2023-02-01,23127.15,23813.57,22760,23735.97,20292.22416962
2023-02-02,23735.97,24262.18,23367.87,23493.84,16368.92138269
2023-02-03,23497.29,23720,23208.01,23433.54,14215.66842983
2023-02-04,23433.47,23589.67,23257.71,23328.87,3567.13007478
2023-02-05,23329.47,23433.2,22758.01,22936.34,6574.34533251
2023-02-06,22936.34,23163.05,22637.51,22764.07,12149.94486314
2023-02-07,22763.42,23348.73,22748.11,23244.67,9803.34759825
2023-02-08,23244.64,23451.01,22669.09,22964.38,7693.59195866
2023-02-09,22963.91,23011.18,21700,21800.63,19277.239648
2023-02-10,21800.62,21942.41,21467.43,21628.97,12641.59512641
2023-02-11,21628.97,21904,21605.35,21863.73,4695.91143894
2023-02-12,21863.73,22091.88,21631,21789.8,5990.68642903
2023-02-13,21789.79,21903.03,21366.45,21789.14,13246.3049252
2023-02-14,21789,22331.76,21545.67,22206.27,14879.72784164
2023-02-15,22206.26,24386.5,22054.17,24329.04,23427.35072192
2023-02-16,24326.95,25256.83,23510.73,23516.15,30034.93494269
2023-02-17,23516.95,25025,23344.12,24577.6,22795.35234631
2023-02-18,24577.6,24879.33,24407.67,24636.23,6191.17379627
2023-02-19,24635.85,25200,24192.7,24281.31,9733.21021005
2023-02-20,24278.81,25128.11,23841.08,24844.97,13977.17943437
2023-02-21,24844.21,25288.88,24153.96,24454.43,16495.36727028
2023-02-22,24454.08,24480,23581.64,24184.44,17390.31077874
2023-02-23,24184.9,24600.95,23612.59,23943.32,16847.70433307
2023-02-24,23943.32,24132.67,22520,23186.88,20933.97488913
2023-02-25,23186.88,23220.56,22716.47,23159.71,5937.43847794
2023-02-26,23159.71,23689.77,23052.78,23556.83,6063.45918348
2023-02-27,23556.83,23895.51,23109.06,23489.52,12098.67253518
2023-02-28,23490.01,23597.98,23027.24,23145.32,9516.02766667
2023-03-01,23144.37,23999.99,23025.17,23631.52,12151.84539817
2023-03-02,23632.12,23798.62,23196.09,23468.24,9239.93644458
2023-03-03,23468.79,23477.28,21988.02,22358.18,21715.09355721
2023-03-04,22358.18,22409.82,22150.71,22350.95,2266.21497947
2023-03-05,22349.74,22654.64,22195.13,22432.69,5291.96467583
2023-03-06,22431.99,22599.99,22264.73,22410.31,10660.04864303
2023-03-07,22410.13,22557.03,21932.74,22198.48,10381.24422759
2023-03-08,22198.09,22281.55,21580.84,21698.37,13343.72575834
2023-03-09,21699.41,21825.53,20050,20367.01,21326.08097071
2023-03-10,20366.97,20369.78,19568.52,20230.08,32126.59207482
2023-03-11,20230.07,20964.5,19900.5,20620.54,18920.85100043
2023-03-12,20619.34,22276.69,20446.24,22219.08,19165.53317335
2023-03-13,22216.02,24710,21882.63,24220,38654.82408388
2023-03-14,24220,26553.9,24052,24762.65,44100.36444555
2023-03-15,24761.61,25300,23931.01,24377.16,30128.4276161
2023-03-16,24377.16,25235.28,24207.54,25051.85,20754.42573365
2023-03-17,25052.11,27834.54,24946.86,27453.62,40752.19373629
2023-03-18,27453.75,27780,26652.45,26980.35,18096.24372219
2023-03-19,26980.35,28478,26904,28054.46,16897.41761964
2023-03-20,28058.15,28578.63,27218.36,27823.32,23782.6567676
2023-03-21,27822.85,28605.32,27414.77,28207.33,16193.18924882
2023-03-22,28201.22,28937.73,26678.16,27325.15,33974.43697526
2023-03-23,27324.05,28839.68,27189.19,28352.94,26698.29660165
2023-03-24,28352.95,28433.34,27027.88,27489.24,22190.91292623
2023-03-25,27489.24,27818.67,27184.78,27488.18,9655.9494554
2023-03-26,27489.56,28230.32,27445.04,27992.9,9800.64299441
2023-03-27,27995.27,28053.26,26525,27142.87,17268.16335715
2023-03-28,27142.85,27519.99,26640,27274.15,14103.92919115
2023-03-29,27274.18,28654.06,27255.42,28359.54,17710.8595857
2023-03-30,28359.54,29190.04,27693.7,28035.48,20972.43924037
2023-03-31,28034.88,28650.2,27512.97,28474.4,18917.3621471
2023-04-01,28475.41,28826.45,28223.76,28471.46,6988.04239657
2023-04-02,28471.03,28544.21,27862.69,28188.34,6707.97702984
2023-04-03,28188.34,28525,27227.61,27811.77,16192.03702141
2023-04-04,27809.55,28450,27670.24,28179.64,13261.95025317
2023-04-05,28178.66,28799.99,27817.32,28175.37,15066.72449529
2023-04-06,28175.27,28199.11,27716.77,28053.46,10291.80646097
2023-04-07,28052.74,28120.71,27790.21,27931.94,5847.77200458
2023-04-08,27930.12,28175.89,27881.01,27958.81,3854.33490363
2023-04-09,27958.19,28547.67,27814,28340.99,6136.4286229
2023-04-10,28342.28,29794.47,28162.49,29660.41,15752.30418782
2023-04-11,29657.7,30584.58,29612.3,30227.19,18637.22157812
2023-04-12,30227.18,30517,29675,29912.2,14961.08403219
2023-04-13,29912.2,30627.05,29878.08,30406.78,12505.27274115
2023-04-14,30410.03,31050,30000,30492.92,19793.55777592
2023-04-15,30492.91,30622.38,30231.76,30324.11,5486.7222394
2023-04-16,30325.07,30572.1,30148.28,30326.09,6230.24911461
2023-04-17,30321.41,30340.21,29251.71,29449.91,13418.0380446
2023-04-18,29449.91,30500,29103.89,30393.4,12649.52217446
2023-04-19,30394.5,30430.72,28595.28,28809.72,20951.87851572
2023-04-20,28809.71,29102.69,27991.32,28248.18,17007.31210311
2023-04-21,28248.18,28371.88,27133,27253.85,19665.99126045
2023-04-22,27252.96,27887.78,27133,27821.41,7556.85769964
2023-04-23,27820.99,27820.99,27333.2,27592.98,6255.76778325
2023-04-24,27592.7,28000,26965.14,27515.05,12258.59093046
2023-04-25,27513.85,28400,27194.51,28304.42,12013.57991051
2023-04-26,28304.42,30050.66,27230.77,28426.08,31636.39150463
2023-04-27,28428.86,29900,28387.07,29483.72,24310.36359778
2023-04-28,29486.97,29606.45,28900,29338.63,14184.03938836
2023-04-29,29339.47,29470,29057.3,29249.35,4909.72717806
2023-04-30,29249.24,29969.99,29095.92,29247.14,6837.06831371
2023-05-01,29240.49,29348.6,27664.31,28077.27,17953.11670042
2023-05-02,28077.44,28899.99,27871.44,28684.4,13258.60505694
2023-05-03,28683.41,29276.12,28122,29038.75,15588.83462733
2023-05-04,29039.36,29383.5,28674.58,28857.23,10407.16067489
2023-05-05,28857.88,29706.57,28810,29536.76,14691.1261171
2023-05-06,29538.87,29850,28394,28902.66,8546.79874854
2023-05-07,28901.3,29189.71,28429.12,28474.53,5884.67007423
2023-05-08,28472.68,28676.38,27279.66,27695.06,15859.41839592
2023-05-09,27693.24,27833.64,27367.01,27647.29,8888.42683618
2023-05-10,27647.29,28334.75,26800,27624.01,18590.96989908
2023-05-11,27621.5,27649.85,26702,26986.56,13438.74631738
2023-05-12,26986.79,27099.21,25810,26808.84,18458.49543497
2023-05-13,26808.8,27060.24,26700,26789.48,4782.64422745
2023-05-14,26786.99,27221.51,26581.52,26929.98,4393.20531359
2023-05-15,26929.98,27678.73,26740.95,27171.13,11889.94842508
2023-05-16,27165.26,27302.99,26860.12,27037.68,11209.90767959
2023-05-17,27037.72,27516.58,26543.87,27407.77,13308.63176925
2023-05-18,27407.76,27487.71,26361.52,26820.49,12604.94858584
2023-05-19,26819.64,27190.35,26632.73,26890.27,7587.52629065
2023-05-20,26890.27,27178.99,26836.21,27113.61,3127.42757901
2023-05-21,27113.97,27288.02,26667.63,26752.65,5534.52475759
2023-05-22,26751,27105.63,26536.99,26854.73,8554.42214009
2023-05-23,26854.09,27500,26803.46,27223.22,11594.53703302
2023-05-24,27222.86,27225,26070.04,26321.4,17337.44431587
